-230.354630,88.059669,-0.710278,1.782193,-231.613510,-56.221992,-581.123352,100.476921,19.891668,-0.592351,2.389465,100.342712,154.593323,0.000000,-32.284012,35.591370,-0.476054,-0.892933,-24.510010,31.152298,-122.276459,28.740030,19.459076,0.785627,0.350873,24.721519,98.894867,-14.949847,-9.852088,13.158953,-1.388874,2.946718,-7.511271,18.377718,-70.755089,-15.665549,16.541574,-0.588064,-0.350208,-12.642882,18.946199,-63.757465,-5.184987,10.707893,0.629570,0.992999,-6.138037,36.354473,-35.381958,-1.680224,8.897461,-0.002180,0.194944,-1.636310,26.668234,-32.914665,-14.312026,8.712285,-0.279983,0.144657,-13.781263,10.749681,-43.256439,-2.232302,7.953834,-0.067499,-0.127614,-2.369702,21.347616,-26.786594,-5.933103,7.589797,-0.063844,0.504735,-5.746047,18.126804,-36.938416,6.495625,8.035263,0.159027,0.415972,6.402148,38.153625,-18.867445,-2.464143,6.495156,-0.331706,0.799016,-2.226021,15.644634,-32.346107,2131.444997,341.372065,0.118557,-0.193867,2140.664931,3338.903723,1266.468104,2011.444570,493.709090,0.207376,-1.250971,1944.970857,3048.774060,1181.961045,12.279029,4.118596,1.441316,3.765434,11.569822,36.809646,4.472991,15.111178,3.929088,0.447835,0.755199,14.915307,36.899488,5.250284,20.085307,4.699320,0.234304,0.018638,19.781385,39.274898,6.426879,20.049278,4.375422,0.558472,0.379772,19.526037,40.710284,9.856994,19.627926,4.563159,0.479075,-0.273921,19.080527,35.705682,9.521735,21.616884,7.072174,0.819956,-0.142829,19.880892,45.819844,10.986656,31.725757,2.215648,0.648379,0.229713,31.383552,39.958313,26.848278,0.012447,0.016983,3.271710,18.796489,0.005641,0.207616,0.000213,4022.394030,1063.032478,0.890900,-0.217893,3596.044922,7256.689453,2164.086914,245.555578,537.015100,14.029443,255.777115,198.124957,11025.000000,21.554252,0.059595,0.054442,1.326852,1.001381,0.041153,0.247382,0.000031,0.110133,0.035912,0.593524,0.093619,0.106445,0.266113,0.038574,161.499023
-58.508366,79.444618,-2.278595,6.380573,-35.851562,60.249336,-514.044800,101.550453,27.774561,-1.409011,3.688141,105.192703,170.097321,-24.448257,-73.787689,29.071112,2.246760,5.736024,-81.282043,66.832939,-124.713531,71.289803,12.940227,-0.495206,1.615494,72.816971,117.968094,0.000000,-22.013943,10.852136,0.608606,0.771930,-22.747742,21.093777,-49.003654,25.886940,14.446433,-0.625247,0.240636,28.466473,58.519310,-27.234739,-13.503682,14.051174,0.646254,1.141683,-14.908444,38.202301,-57.537628,27.429174,10.606634,-0.760845,0.890432,28.778887,61.047325,-16.267258,-6.822800,10.276662,0.116670,0.364026,-7.181392,23.399250,-49.416210,15.434628,7.027360,-0.117815,0.234893,15.563879,39.193745,-8.688560,2.104652,5.975795,0.236892,0.061732,1.862813,22.113789,-14.885971,3.894313,5.651379,-0.090813,0.430415,3.885562,20.718033,-19.765253,5.506888,5.945086,-0.263421,1.268027,5.586292,32.193565,-19.943951,2484.739592,512.353729,2.306268,7.929974,2396.480886,5248.528979,1381.315978,1814.116180,289.683002,0.635855,0.567203,1792.698084,2805.404155,1202.917763,21.053442,5.111377,0.902310,1.931263,20.428289,48.439708,3.243730,13.042927,3.822542,0.546308,0.036101,12.618084,27.564993,4.258912,15.078093,4.141439,0.744807,0.476489,14.482980,32.883084,6.593856,15.790137,3.513914,0.836315,0.581819,15.144970,31.373177,7.875804,15.886659,3.061548,1.517897,3.920161,15.273110,34.606857,8.590096,24.677027,6.143140,0.985826,2.703083,24.722037,55.331932,12.834547,42.889180,10.179682,-1.054257,0.227585,46.472910,56.769585,0.171664,0.003240,0.028460,34.188512,1194.020689,0.000732,1.000001,0.000009,4370.238092,876.701859,1.281005,1.441253,4112.841797,7698.120117,2810.083008,235.239412,1019.704176,6.875439,51.307579,62.626540,11025.000000,21.554252,0.180140,0.080153,-0.231721,-0.704467,0.199099,0.380006,0.000007,0.168344,0.056616,1.478003,5.031305,0.161133,0.455078,0.008301,135.999178
22.089188,78.556747,-2.602156,9.038252,45.350300,110.475159,-485.020172,82.198341,18.655489,0.768428,1.146013,79.226181,146.849792,0.000000,-19.110769,11.727086,-0.464624,1.296913,-18.469776,24.038960,-68.382538,43.235519,9.167725,0.578260,1.270581,41.964916,80.240601,0.000000,6.048310,7.433927,-0.071937,0.389334,5.900312,28.872625,-19.910717,31.082100,7.564541,0.115921,-0.248981,30.778557,51.014275,0.000000,-5.227267,7.051927,0.262634,0.088547,-5.740607,17.207191,-26.669476,17.954603,7.049608,0.204697,-0.193275,17.770266,40.521996,-0.110131,0.250871,7.399523,0.412177,0.136950,-0.269283,25.380096,-19.549109,8.403975,7.426753,0.062938,-0.380804,7.989040,27.390079,-12.498536,1.960219,6.840940,-0.114788,-0.117004,1.998192,22.112642,-19.385559,9.122448,6.473986,0.277925,-0.193184,8.645158,30.547592,-8.801847,-0.426025,8.356899,-0.243228,-0.211685,-0.262959,20.606050,-25.788383,2371.332335,428.239810,-0.547784,-0.081063,2424.161193,3313.507733,1120.271164,2357.978365,242.749765,-1.255007,1.532697,2409.308122,2943.890904,1541.283314,14.934112,4.393192,1.357672,3.903501,14.223764,43.192987,5.572594,11.303777,3.161376,0.679942,0.704379,10.942842,25.775648,4.611036,14.406768,3.214247,0.541861,0.413121,14.062327,28.877111,6.036103,15.380031,2.765695,0.381390,0.170642,15.259725,26.423105,8.756579,15.983624,2.256420,0.444785,0.023778,15.809265,24.496282,10.713062,15.449531,2.288948,1.345090,3.973264,15.082772,28.604632,10.533019,37.179693,2.028023,-0.357485,0.266676,37.324622,42.610489,29.412267,0.018944,0.013561,1.248492,2.278592,0.016115,0.089444,0.000276,5116.987437,830.569247,-1.239192,1.032340,5340.234375,6696.826172,2508.618164,90.652691,477.406394,19.084709,423.579544,34.372009,11025.000000,21.554252,0.391648,0.132421,-1.260675,0.886255,0.430569,0.595559,0.000315,0.096198,0.030492,0.308468,-0.386672,0.094238,0.187012,0.025391,103.359375
-87.454834,81.331619,-1.958987,5.732840,-72.597176,51.268143,-533.860168,94.410133,22.497786,0.106988,0.018941,93.115982,169.076309,0.000000,21.564995,12.380523,-0.225386,-0.131951,22.169708,53.418770,-20.215008,27.901810,8.448497,0.305334,-0.022544,27.216232,59.210091,0.000000,10.649801,9.310143,-0.402376,0.131475,11.178982,34.430157,-26.023388,17.344799,7.684015,-0.298823,0.734092,17.756287,44.771587,-18.238651,5.806555,7.098448,0.258773,0.764620,5.688458,37.852852,-18.965122,5.361743,7.027524,-0.244622,0.466921,5.532726,27.016020,-25.589062,-5.101661,6.920454,-0.279911,0.380420,-5.058214,14.015759,-34.788895,0.028539,7.114206,0.086539,0.310566,-0.300713,23.575283,-21.748432,-9.581442,6.823273,-0.519853,1.561284,-9.320947,11.794229,-45.186974,-3.209326,7.777631,0.261021,0.318811,-3.654102,28.067778,-25.583889,-6.645751,7.220819,0.459733,1.166329,-6.990930,28.784161,-29.934265,2125.104155,638.663911,0.259902,-0.647476,2087.338781,3851.297816,755.142368,2658.301192,414.538531,-0.428078,-0.543700,2704.511391,3523.597477,1513.722796,21.554628,5.025590,0.893317,2.414144,20.935745,49.883931,4.353802,14.690881,3.888483,0.522670,0.465597,14.452372,29.760638,4.315944,19.263490,4.442904,0.278223,-0.000498,19.054204,33.742302,6.589280,19.085285,3.804468,0.184841,-0.118825,18.923625,31.004514,7.781865,20.316541,4.353753,0.713700,0.632197,19.825632,40.330834,9.863111,19.523669,4.626283,1.032753,0.963637,18.685652,38.876047,11.310130,33.701369,3.222650,0.429489,-0.333186,33.336446,43.321888,25.489396,0.012115,0.015232,3.050648,16.489653,0.006427,0.175591,0.000081,5159.588260,1665.154741,-0.214058,-0.953003,5264.868164,8494.848633,1238.159180,77.175880,433.189738,24.932600,627.029303,46.432241,11025.000000,21.554252,0.203780,0.074556,-0.810573,0.617313,0.216293,0.397855,0.000144,0.067898,0.031589,1.081269,1.382775,0.061523,0.217773,0.018066,99.384014
-114.764069,67.587440,-0.551956,2.786343,-118.150879,52.591507,-531.782776,79.657967,17.612341,-0.382441,0.639713,78.772888,123.741333,0.000000,-10.680122,22.405233,-0.070992,-0.438109,-10.086716,48.962685,-71.057312,29.052914,14.823760,-0.498270,-0.303233,31.453150,65.145744,-18.959801,1.739989,9.947882,-0.896316,0.788440,3.592189,25.500010,-36.572739,3.268989,9.405639,-0.122056,-0.237661,3.362772,26.952518,-27.176020,-2.547165,8.639823,0.547510,0.630989,-3.257448,32.608734,-27.319248,10.094170,8.381772,-0.580359,0.461458,10.838352,32.273632,-18.087538,-7.471414,9.358816,-0.818093,0.592470,-6.056853,14.003141,-40.657314,6.168461,8.945880,0.770940,1.185370,5.319629,40.207535,-21.366220,-3.674530,7.221306,-0.728847,1.306453,-3.062790,16.149317,-36.351692,1.074999,6.585535,0.229804,0.289976,0.914837,25.824883,-18.964115,-8.488491,6.360416,-0.215587,0.317280,-8.072168,15.232351,-30.830563,2488.172406,478.852085,1.368542,5.090677,2459.096061,5359.346359,1218.003958,2480.232035,341.387132,0.169532,-0.620615,2467.555175,3442.456901,1706.188068,20.356670,5.160863,0.597699,1.428720,20.105415,52.389218,4.981032,15.537585,4.429901,0.314719,-0.023235,15.146464,30.901903,1.681983,18.671816,4.511302,0.452505,0.054031,18.254445,34.620853,4.613163,19.351677,4.203740,0.237990,-0.518717,19.213846,31.683818,9.010582,19.313665,3.896624,0.643868,0.170401,18.759664,32.732035,10.125008,19.353221,3.895724,1.072879,1.973948,18.853558,39.305907,10.862811,34.387357,2.653118,0.482327,0.206144,34.159403,44.090467,27.542862,0.022342,0.026282,4.369639,28.398944,0.013739,0.255373,0.000794,5210.469806,1178.583557,0.371913,-0.396950,5200.268555,8968.579102,2799.316406,154.407773,553.497609,16.440069,292.590873,72.461735,11025.000000,21.554252,0.110922,0.068682,0.928258,0.086764,0.091136,0.341096,0.000432,0.116562,0.039941,1.305127,5.718786,0.115234,0.388184,0.033691,107.666016
-323.798706,59.698963,0.008168,1.653651,-330.898010,-117.593628,-626.728516,131.158936,28.145517,-0.158694,0.489611,131.422058,218.593842,0.000000,31.549110,14.445565,-0.377460,0.103147,32.590385,76.935806,-24.383591,24.935179,11.991043,0.131931,0.229768,25.073330,67.339783,-16.579273,3.598002,8.887295,-0.138719,-0.091163,3.733727,33.584076,-28.698273,18.143541,9.311307,0.326317,0.174343,17.387789,52.751251,-9.893364,3.769581,9.428214,0.320436,0.048481,3.156504,36.191803,-23.877769,5.741053,8.743131,0.428319,0.195730,5.047118,33.998489,-22.073967,-1.188650,10.488623,0.374279,0.131454,-1.668439,36.630947,-25.969028,5.850488,10.619950,0.123278,-0.063849,5.257437,38.468689,-26.998295,3.193757,9.984141,-0.107781,0.258467,3.308201,41.801910,-26.511581,6.318827,10.142891,-0.040276,0.209953,6.439097,38.994785,-26.364429,0.935947,8.774534,0.066700,-0.184513,0.881457,26.917864,-26.473324,1260.107605,535.677924,1.266084,2.355034,1148.013629,4348.554252,364.017405,1991.458151,526.606834,0.036614,-0.608248,1982.009366,3320.956322,610.467556,18.317341,5.036480,0.551005,0.541403,17.916070,41.044546,1.330763,15.586761,4.069316,0.427402,0.229912,15.314975,33.456666,5.364379,21.182848,5.096486,0.274602,-0.095047,21.034698,42.629531,7.171289,21.749971,5.260028,0.492466,0.125835,21.275220,41.369583,8.686778,20.193777,4.848641,0.715253,0.362643,19.482580,38.943637,10.605635,16.209737,3.087419,1.446202,2.728968,15.483317,32.308052,10.756707,33.061859,3.004508,0.245337,-0.626441,32.849141,43.094062,26.064827,0.003266,0.008469,6.634555,56.554414,0.000916,0.114751,0.000002,2598.375871,1679.044689,0.982282,-0.019557,1873.388672,8365.649414,215.332031,119.674417,467.534722,19.880620,454.755248,58.666812,11025.000000,21.554252,0.039150,0.019737,0.735016,0.631711,0.036337,0.125807,0.000093,0.041209,0.024404,1.456970,3.185786,0.037109,0.175293,0.006836,172.265625
-74.325005,54.213264,-2.186898,13.556169,-71.426338,45.296669,-556.685730,76.909157,20.870470,-0.206364,0.667856,76.317047,130.692719,-1.919963,-5.515044,16.778831,1.089463,2.838213,-7.367991,64.638840,-56.418282,32.895329,13.747965,-0.255984,0.058256,32.684059,74.672241,-13.157856,0.561612,10.621407,-0.411925,0.465760,1.345810,27.293819,-38.094986,9.257318,9.796803,-0.372453,1.993156,9.836425,48.920517,-39.129475,-3.771881,8.110287,-0.256523,-0.064673,-3.321730,24.653231,-26.686588,0.828319,9.559769,0.300596,0.274947,0.604287,38.348072,-25.721104,-13.665375,10.417095,-1.018587,3.179394,-12.670679,12.861691,-77.579575,4.936813,9.410172,0.578902,1.049877,3.853358,47.803818,-20.518606,-7.904965,8.385636,-0.171059,0.369639,-7.149425,26.461117,-36.972218,4.235781,7.027967,0.087260,0.045896,4.158211,26.828337,-17.443342,-6.294153,9.734669,0.197541,0.755219,-6.162448,30.815006,-40.987053,2722.265655,738.976637,1.962197,5.529564,2619.419826,6381.894359,1363.007546,2559.357357,364.907242,0.887775,1.166507,2535.401633,3804.459649,1741.468306,21.459837,5.128482,1.066952,2.792809,20.819581,50.930032,3.595296,15.604777,3.833132,0.279025,0.035717,15.446134,28.760853,5.735294,20.524080,4.489478,0.096285,0.039342,20.681922,40.195406,6.742009,19.495049,4.019111,0.429034,0.119710,19.205663,35.769046,9.268309,20.348547,3.944303,0.317071,-0.452664,19.909101,32.838750,10.783229,22.119616,5.391878,0.781157,0.895137,21.451978,47.000273,11.645657,36.097968,3.671481,-0.002724,-0.665768,36.167225,46.015626,25.930764,0.028849,0.033594,2.269924,5.761758,0.016706,0.228081,0.000467,5573.183726,1350.390098,0.892646,0.794956,5544.799805,9593.041992,3068.481445,209.978952,978.888632,9.139700,85.346814,92.371121,11025.000000,21.554252,0.130336,0.043898,0.300031,0.610078,0.127542,0.286817,0.000549,0.143552,0.059879,2.268717,9.797219,0.136230,0.559570,0.030762,129.199219
-34.818027,47.377396,-3.149357,26.321317,-30.779413,64.709084,-571.303101,93.448792,22.671656,-0.165770,0.856025,95.177002,163.385132,0.000000,-10.533888,18.553362,-0.316264,1.074215,-8.875732,52.443409,-77.289215,38.866547,18.082262,0.642095,0.419742,36.432232,110.757721,-1.310966,-5.288186,11.858900,-0.139184,1.061309,-4.642426,37.158985,-52.575432,11.405635,10.335606,0.640449,1.387068,10.373178,59.252338,-25.527443,-6.486998,8.768436,0.108149,1.077508,-6.235020,36.344101,-35.957527,6.057722,8.932277,0.783531,1.464216,4.918919,51.847710,-18.731321,-3.527510,8.410385,-0.431678,1.250724,-3.336326,24.713839,-42.350586,10.657753,8.806082,-0.259905,1.832003,10.460633,42.968330,-36.173115,-9.848919,7.476576,0.083878,1.608735,-9.600416,28.833065,-38.781425,2.373714,6.928323,0.060591,1.565868,2.138058,34.819679,-29.841204,-9.791068,8.695395,0.070169,0.702511,-9.547577,29.822189,-38.112396,2461.429107,595.914854,1.567316,3.816821,2318.261802,5684.389159,1300.759713,2436.688794,354.678911,0.508103,0.920332,2434.430054,3844.606844,1560.703279,17.724367,5.126147,1.461628,4.468310,17.108724,50.215806,4.547361,14.159178,3.898846,0.593020,0.537386,13.615698,32.730343,3.517194,16.835805,3.839009,0.491534,0.174516,16.552910,31.424992,7.662951,16.855621,3.253092,0.470083,0.241383,16.544042,32.573562,7.459420,16.637554,2.722616,0.561370,0.447683,16.336384,27.185147,9.309450,19.678411,5.553401,1.162311,1.000770,18.117836,40.699351,10.632000,36.777828,3.786875,-0.135132,-0.261426,36.917516,48.111607,26.076418,0.027931,0.032419,2.686986,9.632115,0.017471,0.257239,0.000202,5181.445708,1151.119201,0.945156,0.855946,4941.870117,9280.810547,2648.583984,110.276071,638.016939,13.584613,194.961898,43.769767,11025.000000,21.554252,0.169162,0.043289,-0.358844,0.906331,0.168110,0.278564,0.000498,0.126829,0.049070,1.901547,5.736102,0.115723,0.402832,0.045898,99.384014
-135.262161,117.116135,-0.891562,0.655731,-114.670174,90.614380,-489.017853,56.407246,33.264000,-0.388122,0.032880,58.876976,137.956390,-55.130219,-1.489264,33.818295,0.141757,0.032729,0.000000,101.517998,-94.765572,25.106768,21.379463,0.175428,-0.125967,22.957382,93.468857,-39.863827,10.414086,20.414373,-0.276409,0.073169,11.021963,66.036407,-58.573906,20.387573,18.681253,0.849518,1.212589,18.706860,95.045166,-21.253895,5.068240,16.456694,0.018834,0.726877,4.708405,61.087013,-60.816875,8.379153,11.969584,0.077169,-0.280210,7.940059,42.993816,-27.954136,2.563053,12.261867,0.031294,0.313891,1.924575,41.931847,-45.360550,7.698623,12.069696,0.194191,-0.304844,7.432340,41.509529,-24.088139,1.045453,9.510015,0.249747,0.302345,1.049245,35.498524,-33.046955,7.576789,9.488961,-0.099450,-0.023348,7.705576,33.860306,-23.378777,1.592510,10.419765,0.283833,0.029131,1.206269,35.828598,-30.144199,2876.391624,1196.311493,0.446433,0.432261,2796.469006,7454.667955,150.039168,2693.187493,578.779140,-0.197218,-0.266872,2676.644105,4023.201078,589.161324,19.582109,5.441596,0.496748,0.579597,19.217912,45.341306,5.632787,15.253483,5.300564,0.138242,-0.078355,15.179409,35.272945,2.174104,19.190617,5.790420,0.273253,-0.278922,18.986963,38.359188,4.757786,18.729174,5.342262,0.289425,-0.813036,17.998906,33.105088,8.555542,19.237264,4.951809,0.677008,0.241743,18.691567,35.922303,10.303824,18.575828,4.587317,1.141865,1.368791,17.577932,38.125935,10.547085,33.380175,3.554145,0.628617,-0.086915,32.735332,44.433665,24.866811,0.045074,0.066035,2.132826,4.862370,0.014088,0.394631,0.000001,6029.363387,2197.248431,-0.407052,-0.315854,6029.296875,10002.172852,64.599609,383.423806,1515.842180,6.440534,41.396244,55.975432,11025.000000,21.554252,0.169052,0.117605,0.564403,-0.633209,0.140117,0.488724,0.000086,0.133432,0.100152,1.125336,1.706595,0.118164,0.654785,0.004395,95.703125
2.841612,81.469940,-2.705988,8.361969,30.493408,86.695747,-501.369263,68.433121,20.726542,-0.228876,1.049338,68.747643,132.785309,-18.288513,-21.693310,16.476818,-0.158965,-0.344695,-21.557158,17.334511,-70.782745,40.778149,14.253963,-0.103356,1.096774,40.327827,82.391571,-13.637800,9.919888,7.888201,-0.144532,0.544760,10.005280,35.083374,-21.748943,21.060471,8.814342,0.192087,-0.379265,20.141548,51.895248,-3.924416,3.582199,7.996548,-0.522480,2.745955,3.643029,27.555370,-43.813293,14.916070,7.852098,-0.122739,0.111134,14.865507,41.386147,-11.895901,-0.235684,7.154881,-0.290760,0.665170,-0.042239,26.076866,-30.420879,13.299894,6.610244,0.128107,0.166122,12.954573,33.348503,-8.890921,-2.236029,6.214243,0.025853,-0.105246,-2.379626,14.885147,-22.634281,9.733070,6.772975,-0.003635,0.193944,9.343213,29.372728,-21.925163,-4.011713,6.197264,-0.126489,0.902649,-3.945746,18.765648,-33.601360,2695.730001,541.304454,0.671284,1.864787,2636.287609,5553.242029,1098.830343,2472.792582,323.699935,-0.026329,-0.453849,2476.915909,3399.308787,1632.948063,21.367612,4.767606,0.852098,1.866127,20.762980,46.274670,5.984768,14.108242,4.061458,0.677564,0.928649,13.790480,32.553263,5.211670,15.853342,3.748654,0.472730,0.165426,15.566130,29.053298,6.010850,16.230491,3.102951,0.452450,0.370040,16.001940,30.337812,7.736122,16.135744,2.704072,0.900397,1.123080,15.755456,28.642071,9.989279,18.027787,3.275318,0.789741,0.723831,17.543383,35.522370,10.279188,35.915687,2.988165,-0.380868,-0.178939,36.203309,44.132471,27.118443,0.028574,0.030934,4.779963,39.424356,0.020559,0.371615,0.000129,5507.087600,1138.490115,0.410895,-0.501957,5361.767578,9043.945312,3100.781250,128.665992,605.281287,12.814007,198.909428,48.222425,11025.000000,21.554252,0.305879,0.110088,-1.361011,0.665432,0.352837,0.456628,0.000263,0.113098,0.043854,3.037887,18.737668,0.106934,0.501953,0.015625,112.347147
